#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00018_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,78.5994407294422
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,79.1992176650171
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,79.226661608466
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,79.2531946771489
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,79.2563230301384
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,79.2652344031361
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,79.2876766101145
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,79.4181317262913
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,79.4589828946841
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00017_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,79.4795305902123
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,80.4843519655446
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,80.5443722869063
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,80.5695681617674
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,80.5732234585322
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,80.5823593222573
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,80.6121333884379
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,80.7124351180922
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,80.7552297605115
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00016_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,80.7768739211614
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,84.0259418690565
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,84.0527734561878
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,84.0808062261463
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,84.0840294894344
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,84.0929241496372
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,84.1192113700607
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,84.2584026437228
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,84.3023645814091
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00015_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,84.3239474242878
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,85.7816429818782
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,85.8090708485098
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,85.8377048256306
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,85.8409936741171
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,85.8497872807666
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,85.8770695196018
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,86.0186956967247
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,86.0636379052805
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00014_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,86.085637354296
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,87.0982016476097
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,87.1279984502418
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,87.1574129519433
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,87.1607521573706
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,87.1694267936218
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,87.1960315074175
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,87.3375751120069
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,87.3828925631405
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00013_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,87.4051525800062
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,88.8603243952625
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,88.8843258672459
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,88.9132496850796
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,88.9169114112116
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,88.9257280396571
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,88.9574329967907
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,89.1074028324525
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,89.1543341776884
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00012_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,89.1772669200718
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,91.0512837123718
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,91.0822497227584
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,91.1129652458913
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,91.1163541484136
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,91.1249445266179
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,91.153884112467
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,91.3006552564885
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,91.3484171447349
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00011_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,91.3711482397279
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,91.9329918741337
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,91.9599212787436
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,91.9901100010972
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,91.9938551213571
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,92.002521159487
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,92.0346358744504
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,92.1866873420952
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,92.2353091093599
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00010_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,92.2586089293248
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,94.0942602888353
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,94.1590733642024
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,94.1891877113633
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,94.1932200543561
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,94.2018878842726
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,94.2382016320052
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,94.3556920034491
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,94.4058742581722
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00009_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,94.429948214159
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,98.0856391196637
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,98.1162452049854
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,98.1485829716856
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,98.1525547318174
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,98.1607124316492
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,98.1956479589994
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,98.3535481152521
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,98.4054588537422
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00008_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,98.4296013255167
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,99.4048433371738
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,99.438073072876
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,99.4709319508972
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,99.4749199654525
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,99.4831069008203
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,99.5174068533016
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,99.6748672655232
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,99.7271756850108
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00007_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,99.7512648901343
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,100.285268439599
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,100.316631823061
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,100.349184434794
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,100.353382912288
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,100.361459957597
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,100.398087023746
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,100.558616241048
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f170lp-g235h,272.14476375,69.4579805555556,3,59746.461577988,1400.534,59774.8541666,COM,100.611607911338
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00006_nirspec_f290lp-g395h,272.14476375,69.4579805555556,3,59746.461577988,3238.734,59774.8541666,COM,100.636045821706
science,JWST,CALJWST,NIRSPEC,JWST,CLEAR,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_clear-prism,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,102.044820641934
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f070lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,102.079185713663
science,JWST,CALJWST,NIRSPEC,JWST,F290LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f290lp-g395m,272.14476375,69.4579805555556,3,59746.461577988,700.267,59774.8541666,COM,102.112467268815
science,JWST,CALJWST,NIRSPEC,JWST,F170LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f170lp-g235m,272.14476375,69.4579805555556,3,59746.461577988,306.367,59774.8541666,COM,102.116598203539
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f100lp-g140m,272.14476375,69.4579805555556,3,59746.461577988,218.833,59774.8541666,COM,102.124602961023
science,JWST,CALJWST,NIRSPEC,JWST,F070LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f070lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,481.433,59774.8541666,COM,102.160980310936
science,JWST,CALJWST,NIRSPEC,JWST,F100LP,Infrared,TYC 4433-1800-1,,jw01128-o019_s00005_nirspec_f100lp-g140h,272.14476375,69.4579805555556,3,59746.461577988,962.866,59774.8541666,COM,102.321524381586
