#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#corr_id, ap_type, date_obs, obs_id, instrume, apername, fpx, fpy, fileName, zipname, isRestricted, fileSize, visitId, date_obs_mjd, dataURI
#@string, string, date, string, string, string, float, float, string, string, string, string, string, float, string
corr_id,ap_type,date_obs,obs_id,instrume,apername,fpx,fpy,fileName,zipname,isRestricted,fileSize,visitId,date_obs_mjd,dataURI
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-nzimmerm-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-nzimmerm-MCS-CONFIRM-02.fits
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-nzimmerm-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-nzimmerm-MCS-CONFIRM-02.zip
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-nzimmerm-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-nzimmerm-MCS-SUR-01.fits
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-nzimmerm-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-nzimmerm-MCS-SUR-01.zip
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-wssotis1-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-wssotis1-MCS-CONFIRM-02.fits
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-wssotis1-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-wssotis1-MCS-CONFIRM-02.zip
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-wssotis1-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-wssotis1-MCS-SUR-01.fits
E2016051207,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016051207-OPS-wssotis1-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016051207-OPS-wssotis1-MCS-SUR-01.zip
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-02.zip
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-03.fits,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-03.fits
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-03.zip,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-03.zip
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-04.fits,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-04.fits
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-CONFIRM-04.zip,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-CONFIRM-04.zip
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-SUR-01.fits
E201610160D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160D-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E201610160D-OPS-tcomeau-MCS-SUR-01.zip
E201610160I,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160I-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610160I-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610160I,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160I-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610160I-OPS-tcomeau-MCS-CONFIRM-02.zip
E201610160I,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160I-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E201610160I-OPS-tcomeau-MCS-SUR-01.fits
E201610160I,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160I-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E201610160I-OPS-tcomeau-MCS-SUR-01.zip
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-CONFIRM-02.zip
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-CONFIRM-03.fits,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-CONFIRM-03.fits
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-CONFIRM-03.zip,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-CONFIRM-03.zip
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-SUR-01.fits
E201610160J,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610160J-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E201610160J-OPS-tcomeau-MCS-SUR-01.zip
E2016101709,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101709-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E2016101709-OPS-tcomeau-MCS-CONFIRM-02.fits
E2016101709,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101709-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E2016101709-OPS-tcomeau-MCS-CONFIRM-02.zip
E2016101709,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101709-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016101709-OPS-tcomeau-MCS-SUR-01.fits
E2016101709,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101709-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016101709-OPS-tcomeau-MCS-SUR-01.zip
E201610170A,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170A-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610170A-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610170A,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170A-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610170A-OPS-tcomeau-MCS-CONFIRM-02.zip
E201610170A,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170A-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E201610170A-OPS-tcomeau-MCS-SUR-01.fits
E201610170A,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170A-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E201610170A-OPS-tcomeau-MCS-SUR-01.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-010.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-010.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-010.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-010.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-04.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-04.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-04.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-04.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-05.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-05.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-05.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-05.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-06.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-06.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-06.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-06.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-07.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-07.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-07.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-07.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-08.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-08.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-08.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-08.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-09.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-09.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-09.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-09.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-11.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-11.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-11.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-11.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-12.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-12.fits
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-12.zip,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-12.zip
E201610170B,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-13.fits,,True,8640,,15020,mast:JWST/product/E201610170B-OPS-mperrin-MCS-SYNCHRONIZE-13.fits
